term,date,datetime,minute,count
lewandowski,04-24,2013-04-24 20:08:00,83,6272
lewandowski,04-24,2013-04-24 20:09:00,84,7173
lewandowski,04-24,2013-04-24 20:10:00,85,40612
lewandowski,04-24,2013-04-24 20:11:00,86,38602
lewandowski,04-24,2013-04-24 20:12:00,87,26807
lewandowski,04-24,2013-04-24 20:13:00,88,19685
lewandowski,04-24,2013-04-24 20:14:00,89,16857
lewandowski,04-24,2013-04-24 20:15:00,90,14176
lewandowski,04-24,2013-04-24 20:16:00,91,11548
lewandowski,04-24,2013-04-24 20:17:00,92,10563
lewandowski,04-24,2013-04-24 20:18:00,93,8845
lewandowski,04-24,2013-04-24 20:19:00,94,8288
lewandowski,04-24,2013-04-24 20:20:00,95,7575
lewandowski,04-24,2013-04-24 20:21:00,96,12686
lewandowski,04-24,2013-04-24 20:22:00,97,10173
lewandowski,04-24,2013-04-24 20:23:00,98,8369
lewandowski,04-24,2013-04-24 20:24:00,99,8055
lewandowski,04-24,2013-04-24 20:25:00,100,7563
lewandowski,04-24,2013-04-24 20:26:00,101,7343
lewandowski,04-24,2013-04-24 20:27:00,102,7010
lewandowski,04-24,2013-04-24 20:28:00,103,6292
lewandowski,04-24,2013-04-24 20:29:00,104,5724
lewandowski,04-24,2013-04-24 20:30:00,105,5403
lewandowski,04-24,2013-04-24 20:31:00,106,5076
lewandowski,04-24,2013-04-24 20:32:00,107,4597
lewandowski,04-24,2013-04-24 20:33:00,108,4563
lewandowski,04-24,2013-04-24 20:34:00,109,4810
lewandowski,04-24,2013-04-24 20:35:00,110,5151
lewandowski,04-24,2013-04-24 20:36:00,111,4209
lewandowski,04-24,2013-04-24 20:37:00,112,3887
lewandowski,04-24,2013-04-24 20:38:00,113,8848
lewandowski,04-24,2013-04-24 20:39:00,114,11461
lewandowski,04-24,2013-04-24 20:40:00,115,10538
lewandowski,04-24,2013-04-24 20:41:00,116,9016
lewandowski,04-24,2013-04-24 20:42:00,117,8090
lewandowski,04-24,2013-04-24 20:43:00,118,7618
lewandowski,04-24,2013-04-24 20:44:00,119,7152
lewandowski,04-24,2013-04-24 20:45:00,120,6710
lewandowski,04-24,2013-04-24 20:46:00,121,6269
lewandowski,04-24,2013-04-24 20:47:00,122,5848
lewandowski,04-24,2013-04-24 20:48:00,123,5587
lewandowski,04-24,2013-04-24 20:49:00,124,5463
lewandowski,04-24,2013-04-24 20:50:00,125,5011
lewandowski,04-24,2013-04-24 20:51:00,126,4825
lewandowski,04-24,2013-04-24 20:52:00,127,4934
lewandowski,04-24,2013-04-24 20:53:00,128,4787
lewandowski,04-24,2013-04-24 20:54:00,129,4693
lewandowski,04-24,2013-04-24 20:55:00,130,4795
lewandowski,04-24,2013-04-24 20:56:00,131,4722
lewandowski,04-24,2013-04-24 20:57:00,132,4398
lewandowski,04-24,2013-04-24 20:58:00,133,4353
lewandowski,04-24,2013-04-24 20:59:00,134,4050
lewandowski,04-24,2013-04-24 21:00:00,135,3822
lewandowski,04-24,2013-04-24 21:01:00,136,3669
lewandowski,04-24,2013-04-24 21:02:00,137,3368
lewandowski,04-24,2013-04-24 21:03:00,138,3273
lewandowski,04-24,2013-04-24 21:04:00,139,3279
lewandowski,04-24,2013-04-24 21:05:00,140,3121
lewandowski,04-24,2013-04-24 21:06:00,141,2960
lewandowski,04-24,2013-04-24 21:07:00,142,2759
lewandowski,04-24,2013-04-24 21:08:00,143,2679
lewandowski,04-24,2013-04-24 21:09:00,144,2442
lewandowski,04-24,2013-04-24 21:10:00,145,2542
lewandowski,04-24,2013-04-24 21:11:00,146,2333
lewandowski,04-24,2013-04-24 21:12:00,147,2385
lewandowski,04-24,2013-04-24 21:13:00,148,2377
lewandowski,04-24,2013-04-24 21:14:00,149,2198
lewandowski,04-24,2013-04-24 21:15:00,150,2126
mourinho,04-24,2013-04-24 18:45:00,0,249
mourinho,04-24,2013-04-24 18:46:00,1,168
mourinho,04-24,2013-04-24 18:47:00,2,143
mourinho,04-24,2013-04-24 18:48:00,3,108
mourinho,04-24,2013-04-24 18:49:00,4,159
mourinho,04-24,2013-04-24 18:50:00,5,142
mourinho,04-24,2013-04-24 18:51:00,6,108
mourinho,04-24,2013-04-24 18:52:00,7,386
mourinho,04-24,2013-04-24 18:53:00,8,284
mourinho,04-24,2013-04-24 18:54:00,9,407
mourinho,04-24,2013-04-24 18:55:00,10,418
mourinho,04-24,2013-04-24 18:56:00,11,283
mourinho,04-24,2013-04-24 18:57:00,12,245
mourinho,04-24,2013-04-24 18:58:00,13,189
mourinho,04-24,2013-04-24 18:59:00,14,193
mourinho,04-24,2013-04-24 19:00:00,15,196
mourinho,04-24,2013-04-24 19:01:00,16,139
mourinho,04-24,2013-04-24 19:02:00,17,150
mourinho,04-24,2013-04-24 19:03:00,18,108
mourinho,04-24,2013-04-24 19:04:00,19,127
mourinho,04-24,2013-04-24 19:05:00,20,116
mourinho,04-24,2013-04-24 19:06:00,21,132
mourinho,04-24,2013-04-24 19:07:00,22,110
mourinho,04-24,2013-04-24 19:08:00,23,89
mourinho,04-24,2013-04-24 19:09:00,24,88
mourinho,04-24,2013-04-24 19:10:00,25,93
mourinho,04-24,2013-04-24 19:11:00,26,80
mourinho,04-24,2013-04-24 19:12:00,27,92
mourinho,04-24,2013-04-24 19:13:00,28,76
mourinho,04-24,2013-04-24 19:14:00,29,77
mourinho,04-24,2013-04-24 19:15:00,30,86
mourinho,04-24,2013-04-24 19:16:00,31,95
mourinho,04-24,2013-04-24 19:17:00,32,83
mourinho,04-24,2013-04-24 19:18:00,33,95
mourinho,04-24,2013-04-24 19:19:00,34,123
mourinho,04-24,2013-04-24 19:20:00,35,109
mourinho,04-24,2013-04-24 19:21:00,36,112
mourinho,04-24,2013-04-24 19:22:00,37,126
mourinho,04-24,2013-04-24 19:23:00,38,176
mourinho,04-24,2013-04-24 19:24:00,39,121
mourinho,04-24,2013-04-24 19:25:00,40,93
mourinho,04-24,2013-04-24 19:26:00,41,92
mourinho,04-24,2013-04-24 19:27:00,42,102
mourinho,04-24,2013-04-24 19:28:00,43,143
mourinho,04-24,2013-04-24 19:29:00,44,121
mourinho,04-24,2013-04-24 19:30:00,45,123
mourinho,04-24,2013-04-24 19:31:00,46,126
mourinho,04-24,2013-04-24 19:32:00,47,146
mourinho,04-24,2013-04-24 19:33:00,48,171
mourinho,04-24,2013-04-24 19:34:00,49,149
mourinho,04-24,2013-04-24 19:35:00,50,185
mourinho,04-24,2013-04-24 19:36:00,51,134
mourinho,04-24,2013-04-24 19:37:00,52,135
mourinho,04-24,2013-04-24 19:38:00,53,114
mourinho,04-24,2013-04-24 19:39:00,54,122
mourinho,04-24,2013-04-24 19:40:00,55,144
mourinho,04-24,2013-04-24 19:41:00,56,118
mourinho,04-24,2013-04-24 19:42:00,57,120
mourinho,04-24,2013-04-24 19:43:00,58,114
mourinho,04-24,2013-04-24 19:44:00,59,106
mourinho,04-24,2013-04-24 19:45:00,60,117
mourinho,04-24,2013-04-24 19:46:00,61,135
mourinho,04-24,2013-04-24 19:47:00,62,364
mourinho,04-24,2013-04-24 19:48:00,63,488
mourinho,04-24,2013-04-24 19:49:00,64,393
mourinho,04-24,2013-04-24 19:50:00,65,362
mourinho,04-24,2013-04-24 19:51:00,66,379
mourinho,04-24,2013-04-24 19:52:00,67,301
mourinho,04-24,2013-04-24 19:53:00,68,198
mourinho,04-24,2013-04-24 19:54:00,69,166
mourinho,04-24,2013-04-24 19:55:00,70,238
mourinho,04-24,2013-04-24 19:56:00,71,370
mourinho,04-24,2013-04-24 19:57:00,72,410
mourinho,04-24,2013-04-24 19:58:00,73,282
mourinho,04-24,2013-04-24 19:59:00,74,661
mourinho,04-24,2013-04-24 20:00:00,75,801
mourinho,04-24,2013-04-24 20:01:00,76,661
mourinho,04-24,2013-04-24 20:02:00,77,562
mourinho,04-24,2013-04-24 20:03:00,78,748
mourinho,04-24,2013-04-24 20:04:00,79,793
mourinho,04-24,2013-04-24 20:05:00,80,614
mourinho,04-24,2013-04-24 20:06:00,81,732
mourinho,04-24,2013-04-24 20:07:00,82,662
mourinho,04-24,2013-04-24 20:08:00,83,687
mourinho,04-24,2013-04-24 20:09:00,84,564
mourinho,04-24,2013-04-24 20:10:00,85,740
mourinho,04-24,2013-04-24 20:11:00,86,1358
mourinho,04-24,2013-04-24 20:12:00,87,1321
mourinho,04-24,2013-04-24 20:13:00,88,1146
mourinho,04-24,2013-04-24 20:14:00,89,1015
mourinho,04-24,2013-04-24 20:15:00,90,1022
mourinho,04-24,2013-04-24 20:16:00,91,975
mourinho,04-24,2013-04-24 20:17:00,92,927
mourinho,04-24,2013-04-24 20:18:00,93,864
mourinho,04-24,2013-04-24 20:19:00,94,926
mourinho,04-24,2013-04-24 20:20:00,95,863
mourinho,04-24,2013-04-24 20:21:00,96,749
mourinho,04-24,2013-04-24 20:22:00,97,822
mourinho,04-24,2013-04-24 20:23:00,98,1331
mourinho,04-24,2013-04-24 20:24:00,99,1572
mourinho,04-24,2013-04-24 20:25:00,100,1446
mourinho,04-24,2013-04-24 20:26:00,101,1495
mourinho,04-24,2013-04-24 20:27:00,102,1347
mourinho,04-24,2013-04-24 20:28:00,103,1428
mourinho,04-24,2013-04-24 20:29:00,104,1691
mourinho,04-24,2013-04-24 20:30:00,105,1705
mourinho,04-24,2013-04-24 20:31:00,106,1455
mourinho,04-24,2013-04-24 20:32:00,107,1523
mourinho,04-24,2013-04-24 20:33:00,108,1727
mourinho,04-24,2013-04-24 20:34:00,109,1550
mourinho,04-24,2013-04-24 20:35:00,110,1471
mourinho,04-24,2013-04-24 20:36:00,111,1174
mourinho,04-24,2013-04-24 20:37:00,112,1055
mourinho,04-24,2013-04-24 20:38:00,113,1647
mourinho,04-24,2013-04-24 20:39:00,114,2025
mourinho,04-24,2013-04-24 20:40:00,115,1631
mourinho,04-24,2013-04-24 20:41:00,116,1541
mourinho,04-24,2013-04-24 20:42:00,117,1335
mourinho,04-24,2013-04-24 20:43:00,118,1335
mourinho,04-24,2013-04-24 20:44:00,119,1533
mourinho,04-24,2013-04-24 20:45:00,120,1487
mourinho,04-24,2013-04-24 20:46:00,121,1262
mourinho,04-24,2013-04-24 20:47:00,122,1236
mourinho,04-24,2013-04-24 20:48:00,123,1144
mourinho,04-24,2013-04-24 20:49:00,124,1277
mourinho,04-24,2013-04-24 20:50:00,125,1347
mourinho,04-24,2013-04-24 20:51:00,126,1409
mourinho,04-24,2013-04-24 20:52:00,127,1458
mourinho,04-24,2013-04-24 20:53:00,128,1395
mourinho,04-24,2013-04-24 20:54:00,129,1235
mourinho,04-24,2013-04-24 20:55:00,130,1216
mourinho,04-24,2013-04-24 20:56:00,131,1076
mourinho,04-24,2013-04-24 20:57:00,132,1110
mourinho,04-24,2013-04-24 20:58:00,133,1048
mourinho,04-24,2013-04-24 20:59:00,134,958
mourinho,04-24,2013-04-24 21:00:00,135,1031
mourinho,04-24,2013-04-24 21:01:00,136,1081
mourinho,04-24,2013-04-24 21:02:00,137,1301
mourinho,04-24,2013-04-24 21:03:00,138,1401
mourinho,04-24,2013-04-24 21:04:00,139,1574
mourinho,04-24,2013-04-24 21:05:00,140,1489
mourinho,04-24,2013-04-24 21:06:00,141,1514
mourinho,04-24,2013-04-24 21:07:00,142,1370
mourinho,04-24,2013-04-24 21:08:00,143,1399
mourinho,04-24,2013-04-24 21:09:00,144,1411
mourinho,04-24,2013-04-24 21:10:00,145,1330
mourinho,04-24,2013-04-24 21:11:00,146,1169
mourinho,04-24,2013-04-24 21:12:00,147,1189
mourinho,04-24,2013-04-24 21:13:00,148,1122
mourinho,04-24,2013-04-24 21:14:00,149,1053
mourinho,04-24,2013-04-24 21:15:00,150,972
ozil,04-24,2013-04-24 18:45:00,0,275
ozil,04-24,2013-04-24 18:46:00,1,191
ozil,04-24,2013-04-24 18:47:00,2,118
ozil,04-24,2013-04-24 18:48:00,3,139
ozil,04-24,2013-04-24 18:49:00,4,153
ozil,04-24,2013-04-24 18:50:00,5,122
ozil,04-24,2013-04-24 18:51:00,6,95
ozil,04-24,2013-04-24 18:52:00,7,86
ozil,04-24,2013-04-24 18:53:00,8,56
ozil,04-24,2013-04-24 18:54:00,9,68
ozil,04-24,2013-04-24 18:55:00,10,83
ozil,04-24,2013-04-24 18:56:00,11,127
ozil,04-24,2013-04-24 18:57:00,12,118
ozil,04-24,2013-04-24 18:58:00,13,174
ozil,04-24,2013-04-24 18:59:00,14,112
ozil,04-24,2013-04-24 19:00:00,15,76
ozil,04-24,2013-04-24 19:01:00,16,70
ozil,04-24,2013-04-24 19:02:00,17,84
ozil,04-24,2013-04-24 19:03:00,18,214
ozil,04-24,2013-04-24 19:04:00,19,192
ozil,04-24,2013-04-24 19:05:00,20,204
ozil,04-24,2013-04-24 19:06:00,21,185
ozil,04-24,2013-04-24 19:07:00,22,153
ozil,04-24,2013-04-24 19:08:00,23,122
ozil,04-24,2013-04-24 19:09:00,24,105
ozil,04-24,2013-04-24 19:10:00,25,122
ozil,04-24,2013-04-24 19:11:00,26,88
ozil,04-24,2013-04-24 19:12:00,27,80
ozil,04-24,2013-04-24 19:13:00,28,101
ozil,04-24,2013-04-24 19:14:00,29,87
ozil,04-24,2013-04-24 19:15:00,30,139
ozil,04-24,2013-04-24 19:16:00,31,154
ozil,04-24,2013-04-24 19:17:00,32,151
ozil,04-24,2013-04-24 19:18:00,33,162
ozil,04-24,2013-04-24 19:19:00,34,249
ozil,04-24,2013-04-24 19:20:00,35,166
ozil,04-24,2013-04-24 19:21:00,36,314
ozil,04-24,2013-04-24 19:22:00,37,421
ozil,04-24,2013-04-24 19:23:00,38,265
ozil,04-24,2013-04-24 19:24:00,39,201
ozil,04-24,2013-04-24 19:25:00,40,427
ozil,04-24,2013-04-24 19:26:00,41,314
ozil,04-24,2013-04-24 19:27:00,42,173
ozil,04-24,2013-04-24 19:28:00,43,115
ozil,04-24,2013-04-24 19:29:00,44,241
ozil,04-24,2013-04-24 19:30:00,45,180
ozil,04-24,2013-04-24 19:31:00,46,170
ozil,04-24,2013-04-24 19:32:00,47,202
ozil,04-24,2013-04-24 19:33:00,48,240
ozil,04-24,2013-04-24 19:34:00,49,615
ozil,04-24,2013-04-24 19:35:00,50,474
ozil,04-24,2013-04-24 19:36:00,51,398
ozil,04-24,2013-04-24 19:37:00,52,363
ozil,04-24,2013-04-24 19:38:00,53,384
ozil,04-24,2013-04-24 19:39:00,54,338
ozil,04-24,2013-04-24 19:40:00,55,299
ozil,04-24,2013-04-24 19:41:00,56,248
ozil,04-24,2013-04-24 19:42:00,57,221
ozil,04-24,2013-04-24 19:43:00,58,187
ozil,04-24,2013-04-24 19:44:00,59,186
ozil,04-24,2013-04-24 19:45:00,60,176
ozil,04-24,2013-04-24 19:46:00,61,169
ozil,04-24,2013-04-24 19:47:00,62,142
ozil,04-24,2013-04-24 19:48:00,63,130
ozil,04-24,2013-04-24 19:49:00,64,84
ozil,04-24,2013-04-24 19:50:00,65,101
ozil,04-24,2013-04-24 19:51:00,66,167
ozil,04-24,2013-04-24 19:52:00,67,461
ozil,04-24,2013-04-24 19:53:00,68,77
ozil,04-24,2013-04-24 19:54:00,69,73
ozil,04-24,2013-04-24 19:55:00,70,80
ozil,04-24,2013-04-24 19:56:00,71,387
ozil,04-24,2013-04-24 19:57:00,72,305
ozil,04-24,2013-04-24 19:58:00,73,136
ozil,04-24,2013-04-24 19:59:00,74,173
ozil,04-24,2013-04-24 20:00:00,75,405
ozil,04-24,2013-04-24 20:01:00,76,368
ozil,04-24,2013-04-24 20:02:00,77,262
ozil,04-24,2013-04-24 20:03:00,78,350
ozil,04-24,2013-04-24 20:04:00,79,317
ozil,04-24,2013-04-24 20:05:00,80,254
ozil,04-24,2013-04-24 20:06:00,81,221
ozil,04-24,2013-04-24 20:07:00,82,1832
ozil,04-24,2013-04-24 20:08:00,83,1254
ozil,04-24,2013-04-24 20:09:00,84,381
ozil,04-24,2013-04-24 20:10:00,85,184
ozil,04-24,2013-04-24 20:11:00,86,187
ozil,04-24,2013-04-24 20:12:00,87,189
ozil,04-24,2013-04-24 20:13:00,88,302
ozil,04-24,2013-04-24 20:14:00,89,378
ozil,04-24,2013-04-24 20:15:00,90,380
ozil,04-24,2013-04-24 20:16:00,91,357
ozil,04-24,2013-04-24 20:17:00,92,261
ozil,04-24,2013-04-24 20:18:00,93,215
ozil,04-24,2013-04-24 20:19:00,94,246
ozil,04-24,2013-04-24 20:20:00,95,174
ozil,04-24,2013-04-24 20:21:00,96,170
ozil,04-24,2013-04-24 20:22:00,97,245
ozil,04-24,2013-04-24 20:23:00,98,286
ozil,04-24,2013-04-24 20:24:00,99,212
ozil,04-24,2013-04-24 20:25:00,100,154
ozil,04-24,2013-04-24 20:26:00,101,134
ozil,04-24,2013-04-24 20:27:00,102,115
ozil,04-24,2013-04-24 20:28:00,103,492
ozil,04-24,2013-04-24 20:29:00,104,1264
ozil,04-24,2013-04-24 20:30:00,105,489
ozil,04-24,2013-04-24 20:31:00,106,402
ozil,04-24,2013-04-24 20:32:00,107,268
ozil,04-24,2013-04-24 20:33:00,108,233
ozil,04-24,2013-04-24 20:34:00,109,189
ozil,04-24,2013-04-24 20:35:00,110,194
ozil,04-24,2013-04-24 20:36:00,111,142
ozil,04-24,2013-04-24 20:37:00,112,166
ozil,04-24,2013-04-24 20:38:00,113,247
ozil,04-24,2013-04-24 20:39:00,114,235
ozil,04-24,2013-04-24 20:40:00,115,236
ozil,04-24,2013-04-24 20:41:00,116,193
ozil,04-24,2013-04-24 20:42:00,117,200
ozil,04-24,2013-04-24 20:43:00,118,201
ozil,04-24,2013-04-24 20:44:00,119,255
ozil,04-24,2013-04-24 20:45:00,120,324
ozil,04-24,2013-04-24 20:46:00,121,350
ozil,04-24,2013-04-24 20:47:00,122,309
ozil,04-24,2013-04-24 20:48:00,123,217
ozil,04-24,2013-04-24 20:49:00,124,212
ozil,04-24,2013-04-24 20:50:00,125,201
ozil,04-24,2013-04-24 20:51:00,126,169
ozil,04-24,2013-04-24 20:52:00,127,155
ozil,04-24,2013-04-24 20:53:00,128,158
ozil,04-24,2013-04-24 20:54:00,129,145
ozil,04-24,2013-04-24 20:55:00,130,108
ozil,04-24,2013-04-24 20:56:00,131,123
ozil,04-24,2013-04-24 20:57:00,132,147
ozil,04-24,2013-04-24 20:58:00,133,116
ozil,04-24,2013-04-24 20:59:00,134,119
ozil,04-24,2013-04-24 21:00:00,135,117
ozil,04-24,2013-04-24 21:01:00,136,100
ozil,04-24,2013-04-24 21:02:00,137,97
ozil,04-24,2013-04-24 21:03:00,138,78
ozil,04-24,2013-04-24 21:04:00,139,84
ozil,04-24,2013-04-24 21:05:00,140,85
ozil,04-24,2013-04-24 21:06:00,141,87
ozil,04-24,2013-04-24 21:07:00,142,73
ozil,04-24,2013-04-24 21:08:00,143,80
ozil,04-24,2013-04-24 21:09:00,144,78
ozil,04-24,2013-04-24 21:10:00,145,70
ozil,04-24,2013-04-24 21:11:00,146,69
ozil,04-24,2013-04-24 21:12:00,147,70
ozil,04-24,2013-04-24 21:13:00,148,72
ozil,04-24,2013-04-24 21:14:00,149,72
ozil,04-24,2013-04-24 21:15:00,150,69
ramos,04-24,2013-04-24 18:45:00,0,742
ramos,04-24,2013-04-24 18:46:00,1,354
ramos,04-24,2013-04-24 18:47:00,2,226
ramos,04-24,2013-04-24 18:48:00,3,189
ramos,04-24,2013-04-24 18:49:00,4,181
ramos,04-24,2013-04-24 18:50:00,5,191
ramos,04-24,2013-04-24 18:51:00,6,170
ramos,04-24,2013-04-24 18:52:00,7,186
ramos,04-24,2013-04-24 18:53:00,8,156
ramos,04-24,2013-04-24 18:54:00,9,249
ramos,04-24,2013-04-24 18:55:00,10,501
ramos,04-24,2013-04-24 18:56:00,11,403
ramos,04-24,2013-04-24 18:57:00,12,200
ramos,04-24,2013-04-24 18:58:00,13,134
ramos,04-24,2013-04-24 18:59:00,14,119
ramos,04-24,2013-04-24 19:00:00,15,92
ramos,04-24,2013-04-24 19:01:00,16,102
ramos,04-24,2013-04-24 19:02:00,17,103
ramos,04-24,2013-04-24 19:03:00,18,123
ramos,04-24,2013-04-24 19:04:00,19,162
ramos,04-24,2013-04-24 19:05:00,20,178
ramos,04-24,2013-04-24 19:06:00,21,138
ramos,04-24,2013-04-24 19:07:00,22,130
ramos,04-24,2013-04-24 19:08:00,23,102
ramos,04-24,2013-04-24 19:09:00,24,93
ramos,04-24,2013-04-24 19:10:00,25,159
ramos,04-24,2013-04-24 19:11:00,26,135
ramos,04-24,2013-04-24 19:12:00,27,81
ramos,04-24,2013-04-24 19:13:00,28,87
ramos,04-24,2013-04-24 19:14:00,29,97
ramos,04-24,2013-04-24 19:15:00,30,92
ramos,04-24,2013-04-24 19:16:00,31,100
ramos,04-24,2013-04-24 19:17:00,32,75
ramos,04-24,2013-04-24 19:18:00,33,106
ramos,04-24,2013-04-24 19:19:00,34,142
ramos,04-24,2013-04-24 19:20:00,35,139
ramos,04-24,2013-04-24 19:21:00,36,166
ramos,04-24,2013-04-24 19:22:00,37,177
ramos,04-24,2013-04-24 19:23:00,38,131
ramos,04-24,2013-04-24 19:24:00,39,138
ramos,04-24,2013-04-24 19:25:00,40,190
ramos,04-24,2013-04-24 19:26:00,41,166
ramos,04-24,2013-04-24 19:27:00,42,216
ramos,04-24,2013-04-24 19:28:00,43,159
ramos,04-24,2013-04-24 19:29:00,44,211
ramos,04-24,2013-04-24 19:30:00,45,210
ramos,04-24,2013-04-24 19:31:00,46,184
ramos,04-24,2013-04-24 19:32:00,47,178
ramos,04-24,2013-04-24 19:33:00,48,163
ramos,04-24,2013-04-24 19:34:00,49,165
ramos,04-24,2013-04-24 19:35:00,50,161
ramos,04-24,2013-04-24 19:36:00,51,151
ramos,04-24,2013-04-24 19:37:00,52,160
ramos,04-24,2013-04-24 19:38:00,53,130
ramos,04-24,2013-04-24 19:39:00,54,160
ramos,04-24,2013-04-24 19:40:00,55,138
ramos,04-24,2013-04-24 19:41:00,56,131
ramos,04-24,2013-04-24 19:42:00,57,127
ramos,04-24,2013-04-24 19:43:00,58,113
ramos,04-24,2013-04-24 19:44:00,59,114
ramos,04-24,2013-04-24 19:45:00,60,148
ramos,04-24,2013-04-24 19:46:00,61,150
ramos,04-24,2013-04-24 19:47:00,62,110
ramos,04-24,2013-04-24 19:48:00,63,106
ramos,04-24,2013-04-24 19:49:00,64,103
ramos,04-24,2013-04-24 19:50:00,65,1358
ramos,04-24,2013-04-24 19:51:00,66,600
ramos,04-24,2013-04-24 19:52:00,67,283
ramos,04-24,2013-04-24 19:53:00,68,340
ramos,04-24,2013-04-24 19:54:00,69,273
ramos,04-24,2013-04-24 19:55:00,70,220
ramos,04-24,2013-04-24 19:56:00,71,298
ramos,04-24,2013-04-24 19:57:00,72,270
ramos,04-24,2013-04-24 19:58:00,73,161
ramos,04-24,2013-04-24 19:59:00,74,264
ramos,04-24,2013-04-24 20:00:00,75,270
ramos,04-24,2013-04-24 20:01:00,76,308
ramos,04-24,2013-04-24 20:02:00,77,278
ramos,04-24,2013-04-24 20:03:00,78,305
ramos,04-24,2013-04-24 20:04:00,79,254
ramos,04-24,2013-04-24 20:05:00,80,537
ramos,04-24,2013-04-24 20:06:00,81,489
ramos,04-24,2013-04-24 20:07:00,82,347
ramos,04-24,2013-04-24 20:08:00,83,207
ramos,04-24,2013-04-24 20:09:00,84,279
ramos,04-24,2013-04-24 20:10:00,85,193
ramos,04-24,2013-04-24 20:11:00,86,190
ramos,04-24,2013-04-24 20:12:00,87,208
ramos,04-24,2013-04-24 20:13:00,88,575
ramos,04-24,2013-04-24 20:14:00,89,959
ramos,04-24,2013-04-24 20:15:00,90,335
ramos,04-24,2013-04-24 20:16:00,91,221
ramos,04-24,2013-04-24 20:17:00,92,184
ramos,04-24,2013-04-24 20:18:00,93,214
ramos,04-24,2013-04-24 20:19:00,94,226
ramos,04-24,2013-04-24 20:20:00,95,164
ramos,04-24,2013-04-24 20:21:00,96,166
ramos,04-24,2013-04-24 20:22:00,97,132
ramos,04-24,2013-04-24 20:23:00,98,190
ramos,04-24,2013-04-24 20:24:00,99,168
ramos,04-24,2013-04-24 20:25:00,100,123
ramos,04-24,2013-04-24 20:26:00,101,102
ramos,04-24,2013-04-24 20:27:00,102,135
ramos,04-24,2013-04-24 20:28:00,103,108
ramos,04-24,2013-04-24 20:29:00,104,108
ramos,04-24,2013-04-24 20:30:00,105,107
ramos,04-24,2013-04-24 20:31:00,106,131
ramos,04-24,2013-04-24 20:32:00,107,120
ramos,04-24,2013-04-24 20:33:00,108,116
ramos,04-24,2013-04-24 20:34:00,109,89
ramos,04-24,2013-04-24 20:35:00,110,1355
ramos,04-24,2013-04-24 20:36:00,111,733
ramos,04-24,2013-04-24 20:37:00,112,393
ramos,04-24,2013-04-24 20:38:00,113,614
ramos,04-24,2013-04-24 20:39:00,114,647
ramos,04-24,2013-04-24 20:40:00,115,944
ramos,04-24,2013-04-24 20:41:00,116,743
ramos,04-24,2013-04-24 20:42:00,117,690
ramos,04-24,2013-04-24 20:43:00,118,622
ramos,04-24,2013-04-24 20:44:00,119,491
ramos,04-24,2013-04-24 20:45:00,120,467
ramos,04-24,2013-04-24 20:46:00,121,417
ramos,04-24,2013-04-24 20:47:00,122,462
ramos,04-24,2013-04-24 20:48:00,123,432
ramos,04-24,2013-04-24 20:49:00,124,484
ramos,04-24,2013-04-24 20:50:00,125,514
ramos,04-24,2013-04-24 20:51:00,126,469
ramos,04-24,2013-04-24 20:52:00,127,393
ramos,04-24,2013-04-24 20:53:00,128,307
ramos,04-24,2013-04-24 20:54:00,129,385
ramos,04-24,2013-04-24 20:55:00,130,495
ramos,04-24,2013-04-24 20:56:00,131,512
ramos,04-24,2013-04-24 20:57:00,132,505
ramos,04-24,2013-04-24 20:58:00,133,567
ramos,04-24,2013-04-24 20:59:00,134,445
ramos,04-24,2013-04-24 21:00:00,135,353
ramos,04-24,2013-04-24 21:01:00,136,333
ramos,04-24,2013-04-24 21:02:00,137,365
ramos,04-24,2013-04-24 21:03:00,138,287
ramos,04-24,2013-04-24 21:04:00,139,280
ramos,04-24,2013-04-24 21:05:00,140,284
ramos,04-24,2013-04-24 21:06:00,141,279
ramos,04-24,2013-04-24 21:07:00,142,249
ramos,04-24,2013-04-24 21:08:00,143,230
ramos,04-24,2013-04-24 21:09:00,144,178
ramos,04-24,2013-04-24 21:10:00,145,210
ramos,04-24,2013-04-24 21:11:00,146,217
ramos,04-24,2013-04-24 21:12:00,147,222
ramos,04-24,2013-04-24 21:13:00,148,196
ramos,04-24,2013-04-24 21:14:00,149,175
ramos,04-24,2013-04-24 21:15:00,150,177
reus,04-24,2013-04-24 18:45:00,0,259
reus,04-24,2013-04-24 18:46:00,1,189
reus,04-24,2013-04-24 18:47:00,2,154
reus,04-24,2013-04-24 18:48:00,3,129
reus,04-24,2013-04-24 18:49:00,4,138
reus,04-24,2013-04-24 18:50:00,5,201
reus,04-24,2013-04-24 18:51:00,6,590
reus,04-24,2013-04-24 18:52:00,7,5515
reus,04-24,2013-04-24 18:53:00,8,1632
reus,04-24,2013-04-24 18:54:00,9,882
reus,04-24,2013-04-24 18:55:00,10,648
reus,04-24,2013-04-24 18:56:00,11,646
reus,04-24,2013-04-24 18:57:00,12,504
reus,04-24,2013-04-24 18:58:00,13,362
reus,04-24,2013-04-24 18:59:00,14,409
reus,04-24,2013-04-24 19:00:00,15,428
reus,04-24,2013-04-24 19:01:00,16,326
reus,04-24,2013-04-24 19:02:00,17,256
reus,04-24,2013-04-24 19:03:00,18,201
reus,04-24,2013-04-24 19:04:00,19,189
reus,04-24,2013-04-24 19:05:00,20,196
reus,04-24,2013-04-24 19:06:00,21,200
